date,full_content,likes,retweets,followers,sentiment,url
2023-04-25,"reciknows 🔁 optionflys about SPX, SPY, QQQ $SPX Next update 04 | 25 | 2023 

$SPY $QQQ",0,0,41,0.0,https://twitter.com/reciknows/status/1650967956183224320
2023-04-25,"Nebraskangooner tweeted about SPY $SPY

Looking ugly off that 4H breakdown retest with high seller volume coming in",27,5,349,-0.5106,https://twitter.com/Nebraskangooner/status/1650919603051134976
2023-04-25,"Trader_XO tweeted about SPX, ES=F $ES $SPX - Still short from last week.

Time is ticking",1,0,27,0.0,https://twitter.com/Trader_XO/status/1650891373552234500
2023-04-24,"reciknows tweeted about SPX, XLF, XLK, SPY, IWM, ES=F, QQQ $SPY Weekly. #SPY doji candlestick signaling some buyer / seller equilibrium (i.e indecision) after reaching Jan overhead supply. In the case of a pullback this week, as long as it holds > 394 (50sma).. could be a buyable pullback. 

$SPX $ES_F #SPX #ES_F $XLK $IWM $QQQ $XLF",4,0,2842,0.0,https://twitter.com/reciknows/status/1650340021466189824
2023-04-24,"reciknows tweeted about GLD, KRE, DXY, XLF, DIA, VIX, SPY, TBT, TLT, IWM, QQQ $TLT Daily. #TLT failed to reclaim 50sma, may find support at the rising support from the ascending triangle (ideally holds > 98) 

$SPY $QQQ $IWM $DIA $XLF $GLD $VIX $KRE $DXY $TBT",68,8,294,0.5994,https://twitter.com/reciknows/status/1650337374411575298
2023-04-23,"the_chart_life 🔁 YocumsCharting about SPX Charts for Episode 159:

h/t @YocumsCharting 

> [@YocumsCharting](https://twitter.com/YocumsCharting):
> Charts for Episode 159
> 
> $SPX  https://twitter.com/adaptiv/status/1649939344260571138",83,12,448,0.0,https://twitter.com/the_chart_life/status/1650192965023744000
2023-04-22,"HackermanAce 🔁 VolatilityMgmt about PINS, ROKU, BA, META, MSFT, GOOG, AMZN, EARNINGS, INTC For you degenerate gamblers ! 
Next week accounts for 42% of S&P 500 market capitalization reporting #earnings

Tue $GOOG $MSFT 
Wed $BA $META $ROKU
Thur $AMZN $INTC $PINS",2,0,3,0.0,https://twitter.com/HackermanAce/status/1649845755971006464
2023-04-22,"HackermanAce 🔁 ChartingCycles about MACRO, SPX Update on $SPX #Macro.
CPI and FFR have collided.",0,0,777,0.0,https://twitter.com/HackermanAce/status/1649634339120979970
2023-04-21,"reciknows 🔁 reciknows about SQQQ, NQ=F, NASDAQ, XLK, SPY, NDX, QQQ $SQQQ Daily. #SQQQ bullish divergence building, long here = short $QQQ

#QQQ $NDX $NQ_F $XLK #Nasdaq $SPY",0,0,1299,0.0,https://twitter.com/reciknows/status/1649225213903773696
2023-04-21,"reciknows 🔁 reciknows about SQQQ, VXX, UVXY, VIX, SPY, SPXS, SPXU, QQQ $SPXU Daily. #SPXU potential double bottom here, long here = short $SPY 

#SPY $SPXS $QQQ $UVXY $VXX $SPXU $SQQQ $VIX",0,0,51709,0.0,https://twitter.com/reciknows/status/1649225207138365440
2023-04-21,"reciknows 🔁 reciknows about KRE, RTY_F, DIA, XLF, TZA, SPY, IWM, QQQ $TZA Daily. #TZA Falling wedge onto 50sma, needs to hold > 30 for a breakout. Breakout = short $IWM (small caps) 

#IWM $RTY_F #RTY_F $SPY $QQQ $DIA $XLF $KRE",1,0,354,-0.1531,https://twitter.com/reciknows/status/1649225200586883072
2023-04-21,"reciknows 🔁 PikesPeakTrades about SPX $SPX 15 min update
Wave (iv) double zig zag just above the .236 fib zone.

I think a good chance it is finished, but could turn into a triple 3 if the .382 fib needs challenging.

Count invalidation red line at $4039.",6,1,21,0.5187,https://twitter.com/reciknows/status/1649225133494763520
2023-04-20,"the_chart_life tweeted about SPY, XLK Tech actually finding itself as the only sector hitting a YTD high for relative lows, and its highest reading since January 2022...

$XLK $SPY",2,0,15,-0.2023,https://twitter.com/the_chart_life/status/1649087319222394882
2023-04-20,"the_chart_life tweeted about XLP, SPY, XLF, XLK 100d MA breadth not even remotely close to what we saw in early February, and this goes for basically every sector (aside from Staples)...

$XLK $XLF $SPY $XLP",11,3,789,0.0,https://twitter.com/the_chart_life/status/1649085111155974149
2023-04-20,"reciknows tweeted about KRE, RTY_F, DIA, XLF, TZA, SPY, IWM, QQQ $TZA Daily. #TZA Falling wedge onto 50sma, needs to hold > 30 for a breakout. Breakout = short $IWM (small caps) 

#IWM $RTY_F #RTY_F $SPY $QQQ $DIA $XLF $KRE",7,1,213,-0.1531,https://twitter.com/reciknows/status/1648926140017541121
2023-04-20,"HackermanAce 🔁 reciknows about SQQQ, NQ=F, NASDAQ, XLK, SPY, NDX, QQQ $SQQQ Daily. #SQQQ bullish divergence building, long here = short $QQQ

#QQQ $NDX $NQ_F $XLK #Nasdaq $SPY",5,1,29,0.0,https://twitter.com/HackermanAce/status/1648925787075104769
2023-04-20,"reciknows tweeted about SQQQ, VXX, UVXY, VIX, SPY, SPXS, SPXU, QQQ $SPXU Daily. #SPXU potential double bottom here, long here = short $SPY 

#SPY $SPXS $QQQ $UVXY $VXX $SPXU $SQQQ $VIX",1,0,99,0.0,https://twitter.com/reciknows/status/1648924993903026178
2023-04-20,"reciknows tweeted about SQQQ, NQ=F, NASDAQ, XLK, SPY, NDX, QQQ $SQQQ Daily. #SQQQ bullish divergence building, long here = short $QQQ

#QQQ $NDX $NQ_F $XLK #Nasdaq $SPY",0,0,970,0.0,https://twitter.com/reciknows/status/1648923530791362560
2023-04-20,"reciknows 🔁 optionflys about SPX, SPY, QQQ $SPY & $QQQ on 15 min chart.  

$SPX",0,0,17,0.0,https://twitter.com/reciknows/status/1648878577969135617
2023-04-19,"reciknows 🔁 Jake__Wujastyk about SPX, SPY $SPY #SPY $SPX MACD starting to lose momentum here. 

Bull thesis for $421.22 gap fill invalidates w/ a daily close below trend zone. 

Extremely small gap below fills at $404.35.",0,0,642,-0.4019,https://twitter.com/reciknows/status/1648796573877542912
2023-04-19,"the_chart_life tweeted about SPX, SPY, ES=F While price has made its way back to the February highs around 4180, NH-NL is substantially lower than what we saw 2.5 months ago. Still net positive - and I get it, ranges usually hurt breadth - but it's a little more of a divergence than I'd like to see...

$SPX $SPY $ES_F",4,1,2,0.3825,https://twitter.com/the_chart_life/status/1648711662394912773
2023-04-19,"the_chart_life tweeted about SPX, SPY While price has made its way back to the February highs around 4180, NH-NL is substantially lower than what we saw 2.5 months ago. Still net positive - and I get it, ranges usually hurt breadth - but it's still is a little more of a divergence than I'd like to see...

$SPX $SPY…",0,0,11158,0.3825,https://twitter.com/the_chart_life/status/1648710382263971841
2023-04-19,"reciknows 🔁 Tradytics about SPY Discord bot ping Dark Pool levels for $SPY (it's always a good idea to hit this again a few hours after market open). Price is currently below the 412.66, and not a lot of resistance above. Very strong supports at 410.44 and 408.20! 🍿",61,8,35,0.7823,https://twitter.com/reciknows/status/1648682680014499841
2023-04-18,"the_chart_life tweeted about SPX, SPY, ES=F Big spot...

Approach could have been better, IMO. We'll see if it can push through. 

$ES_F $SPX $SPY",15,2,12,0.4404,https://twitter.com/the_chart_life/status/1648395362057461762
2023-04-18,reciknows 🔁 Tradytics about SPY More shifting on the $SPY bot ping Dark Pool levels. Not a whole lot above keeping it from going up more. With $411.87 and $409.73 being pretty sizeable supports if price dips down!,14,1,244,0.7177,https://twitter.com/reciknows/status/1648315517223206912
2023-04-17,"reciknows 🔁 the_chart_life about IWM, RUT, SPX, SPY This chart seems to pop up in my head every few weeks, and I think a lot of people forget that Small Caps outperformed by 100%+ during a 15-year run (3/99-3/14). Maybe the end case is that this relationship just needs to continuing rewinding...

$RUT $SPX $IWM $SPY",1,0,449,-0.2263,https://twitter.com/reciknows/status/1648034416122540032
2023-04-17,kpak82 tweeted about SPY $SPY 5min,131,36,0,0.0,https://twitter.com/kpak82/status/1648024417832693775
2023-04-17,"the_chart_life tweeted about IWM, RUT, SPX, SPY This chart seems to pop up in my head every few weeks, and I think a lot of people forget that Small Caps outperformed by 100%+ during a 15-year run (3/99-3/14). Maybe the end case is that this relationship just needs to continuing rewinding...

$RUT $SPX $IWM $SPY",0,0,364,-0.2263,https://twitter.com/the_chart_life/status/1648003451157094400
2023-04-17,"reciknows 🔁 the_chart_life about DXY, SPX $DXY $SPX",2,0,972,0.0,https://twitter.com/reciknows/status/1647966662824701956
2023-04-17,"the_chart_life tweeted about DXY, SPX $DXY $SPX",72,14,17,0.0,https://twitter.com/the_chart_life/status/1647963591566393351
2023-04-17,CryptoParadyme 🔁 FusionptCapital about SPY $SPY,0,0,19095,0.0,https://twitter.com/CryptoParadyme/status/1647773086064992261
2023-04-16,"the_chart_life tweeted about IWN, SPYV, SPYG, IWO While Growth vs. Value has stalled out a bit in the Large Cap space the last few weeks, the same is not true for Small Cap tilts...

$IWO $IWN $SPYG $SPYV",3,0,10,0.2187,https://twitter.com/the_chart_life/status/1647589071009505288
2023-04-15,"the_chart_life tweeted about IYF, PSCI, IWC, PSCD, RSP, SPHB, IWN, XTN, IWM, PSCT The largest drops in RS over the last 2 weeks have come from Small Cap Value, Transports, Financials, Micro Caps, High Beta, and EW S&P 500...

$IWN $XTN $IYF $IWM $IWC $SPHB $RSP $PSCI $PSCD $PSCT",6,0,4,0.34,https://twitter.com/the_chart_life/status/1647244388479762434
2023-04-14,"ATMSnipes tweeted about SPY $SPY

Chart is a little messy but a move to $405 again would setup a nice base before seeing continuation towards $420’s next 

On deck, mega cap ER. Rarely do we explode or plummet during ER season so a complex wave 4 would be ideal imo.",81,16,433491,0.827,https://twitter.com/ATMSnipes/status/1646929138257633307
2023-04-13,"reciknows 🔁 Tradytics about SPY Massive divergence in MNF  is still here. Worth noting that Convergence stayed green for a very large portion of the day. Not saying $SPY gets there, but it's in a Ghost Zone till $415. I'm watching MNF closely this last hour! 🍿",5,0,216,-0.4199,https://twitter.com/reciknows/status/1646644341715390464
2023-04-13,"reciknows 🔁 optionflys about SPX, SPY, QQQ $SPX Next update : Thursday | 13 | 2023 

$SPY $QQQ",5,0,66721,0.0,https://twitter.com/reciknows/status/1646642574252474368
2023-04-13,"the_chart_life tweeted about SPX, SPY, ES=F S&P 500 attempting to move out of this range we have been in since 4/3...

$SPX $SPY $ES_F",5,1,4,0.0,https://twitter.com/the_chart_life/status/1646572829171744774
2023-04-13,"Bullish_Trades 🔁 Trad1ngMadeEasy about GFAI, GSUN, DWAC, BOIL, INDO, PBLA, AMC, AI, MULN, GCT, BBBY, GROM, WWE, MOGN, BUD, FRC, TSLA, MYO, SPY, HKD, AMST, SHIB.X, DOGE.X, TRKA $GROM nice vol this morning so far 

> [@Trad1ngMadeEasy](https://twitter.com/Trad1ngMadeEasy):
> $Grom is breaking out! .80 can come anytime. 
> 
> $doge.x $shib.x $gfai $indo $wint $mogn $mwg $dwac $bud $oxy $boil $trka $myo $ai $tsla $amc $husa $wwe $spy $muln $qqq $bbby $frc $hkd $gsun $amst $pbla $tenx $gct",35,10,285,0.4753,https://twitter.com/Bullish_Trades/status/1646512596282118146
2023-04-13,"reciknows tweeted about CPI, SPX, CS, XLF, XLK, FOMC, SVIB, SPY, SBNY, IWM, ES=F, QQQ $SPY Daily. #SPY bearish divergence after today's high + nasty candlestick, looks like a meaningful pullback could be underway now 

$SPX $ES_F #SPX #ES_F $XLK $IWM $QQQ $SVIB $SBNY $CS $XLF #CPI #FOMC",7,1,92,0.0516,https://twitter.com/reciknows/status/1646360010405056512
2023-04-13,"reciknows 🔁 PikesPeakTrades about SPX $SPX 15 min 
Keeping a bullish wave v of (iii) extension count as my primary going into tomorrow, with the blue alt (iv) there in case last week's low is lost.

Below the red line at $4039 and the count as suggested is incorrect. At that point, bearish probabilities increase.",0,0,64,-0.2732,https://twitter.com/reciknows/status/1646338630963826688
2023-04-13,"optionsprochick tweeted about SPY, SNOW My plays today
$SNOW 143c +20%, then stopped out for -20% so another wash trade
$SPY open trade
Haven't seen what I like the last few days. 
Tomorrow is another day! 😀",66,11,18,0.6588,https://twitter.com/optionsprochick/status/1646324422972784640
2023-04-12,"Nebraskangooner tweeted about SPY $SPY 

potential 4H double top",190,34,1000000,0.2023,https://twitter.com/Nebraskangooner/status/1646209793311359037
2023-04-12,"IncomeSharks tweeted about SPX, STOCKS $SPX - And people have been bearish on #Stocks since October... Beautiful price action, making HHs and HLs. It's been crazy volatile but dips have been for buying",126,22,434,0.1901,https://twitter.com/IncomeSharks/status/1646145002488336384
2023-04-11,"Bullish_Trades 🔁 Trad1ngMadeEasy about GFAI, PXD, TQQQ, BOIL, CEI, JFBR, IOVA, AMC, ETH.X, MULN, RIOT, GROM, SQQQ, ELOX, BUD, FRC, TSLA, AAPL, MYO, SPY, TRKA, PLTR, KOLD, BTC.X $Grom is about to unleash. It can run to $2.5-$3. Extremely oversold and undervalued. #socialmedia for kids is the future.

$boil $trka $myo $qqq $sqqq $tqqq $tsla $cei $bud $btc.x $kold $tgtx $pltr $eth.x $iova $riot $elox $pxd $spy $amc $muln $frc $aapl $jfbr $gfai",3,0,0,-0.8374,https://twitter.com/Bullish_Trades/status/1645879237591592962
2023-04-10,eliz883 tweeted about SPX $SPX very nice to go long under res,40,4,67,0.4754,https://twitter.com/eliz883/status/1645428437325168641
2023-04-10,"eliz883 🔁 eliz883 about DXY, SPX 🤝 

> [@eliz883](https://twitter.com/eliz883):
> $SPX $DXY sure no long in play here for spx but as I told you in the previous tweet with the outgoing data it will be fun",0,0,121,0.8402,https://twitter.com/eliz883/status/1645424414974963712
2023-04-10,"eliz883 tweeted about DXY, SPX $SPX $DXY sure no long in play here for spx but as I told you in the previous tweet with the outgoing data it will be fun",84,18,1268,0.8402,https://twitter.com/eliz883/status/1645393644466196480
2023-04-10,"reciknows 🔁 reciknows about CPI, SPX, SPY, ES=F $SPY Weekly. #SPY doji candlestick signaling some buyer / seller equilibrium i.e indecision. Currently has an 8/21 EMA crossover so may head higher in the near-term to test 100sma overhead (possible pre-earnings run?). Caution advised with #CPI print this week

$SPX $ES_F #SPX…",28,3,2974,-0.2023,https://twitter.com/reciknows/status/1645223440520183810
2023-04-10,"reciknows 🔁 reciknows about NQ=F, CPI, NASDAQ, XLK, SPY, NDX, QQQ $QQQ Weekly. Like $SPY printed a doji candelstick, signaling indecision in the markets. #CPI comes out this week so markets likely waiting on more macro data. Technicals wise 325-330 will be tough resistance (first time testing 100sma since July 2022)   

$NDX $NQ_F $XLK #Nasdaq…",3,0,323,0.5106,https://twitter.com/reciknows/status/1645223433079517184
2023-04-09,"reciknows tweeted about NQ=F, CPI, NASDAQ, XLK, SPY, NDX, QQQ $QQQ Weekly. Like $SPY printed a doji candelstick, signaling indecision in the markets. #CPI comes out this week so markets likely waiting on more macro data. Technicals wise 325-330 will be tough resistance (first time testing 100sma since July 2022)   

$NDX $NQ_F $XLK #Nasdaq…",794,116,17800,0.5106,https://twitter.com/reciknows/status/1645122653324472322
2023-04-09,"reciknows tweeted about NQ=F, CPI, XLK, SPY, NDX, QQQ $QQQ Weekly. Like $SPY printed a doji candelstick, signaling indecision in the markets. #CPI comes out this week so markets likely waiting on more macro data. Technicals wise 325-330 will be tough resistance (would be first time testing 100sma since July 2022)   

$NDX $NQ_F $XLK…",10,1,46667,0.5106,https://twitter.com/reciknows/status/1645117546037936128
2023-04-09,"reciknows tweeted about CPI, SPX, SPY, ES=F $SPY Weekly. #SPY doji candlestick signaling some buyer / seller equilibrium i.e indecision. Currently has an 8/21 EMA crossover so may head higher in the near-term to test 100sma overhead (possible pre-earnings run?). Caution advised with #CPI print this week

$SPX $ES_F #SPX…",1,0,9,-0.2023,https://twitter.com/reciknows/status/1645117349908078594
2023-04-09,"reciknows tweeted about SPX, CS, XLF, XLK, SVIB, SPY, SBNY, IWM, ES=F, QQQ $SPY Weekly. #SPY doji candlestick signaling some buyer / seller equilibrium i.e indecision. Currently has an 8/21 EMA crossover so may head higher in the near-term to test 100sma overhead (possible pre-earnings run?) 

$SPX $ES_F #SPX #ES_F $XLK $IWM $QQQ $SVIB $SBNY $CS $XLF",0,0,11,-0.2023,https://twitter.com/reciknows/status/1645116077238796288
2023-04-09,"reciknows 🔁 reciknows about NQ=F, KRE, NASDAQ, XLF, XLK, AAPL, MSFT, AMZN, SPY, TLT, NDX, QQQ $QQQ Daily. #QQQ prior resistance potentially becoming support now 

$NDX $NQ_F $XLK #Nasdaq $AAPL $MSFT $AMZN $SPY $KRE $XLF $TLT",0,0,326,0.4019,https://twitter.com/reciknows/status/1645080310487592960
2023-04-09,"reciknows 🔁 reciknows about KRE, RTY_F, DIA, XLF, SPY, IWM, SMALLCAPS, QQQ $IWM Daily. #IWM 167 pivot still holding so should head higher or at the very least re-test 180 pivot. MACD still holding above the signal line 

$RTY_F #RTY_F #smallcaps $SPY $QQQ $DIA $XLF $KRE",8,1,130,0.0,https://twitter.com/reciknows/status/1645080270213877760
2023-04-09,"reciknows 🔁 rhemrajani9 about C, BLK, JPM, SPX, UNH Week ahead 🎞️:

▪️ Fed 🗣️: Goolsbee, Barkin and Kashkari Tue / Wed
▪️ 🚨 CPI Wednesday 🚨
▪️ FOMC March minutes Wed
▪️ Jobless claims and PPI Thu
▪️ Retail sales 🛍️ Fri
▪️ Earnings Friday: $JPM $C $BLK $UNH

▪️ Daily market highlights newsletter 👉🏼http://TheOneRead.com 👈🏻 $SPX",1,0,150,0.0,https://twitter.com/reciknows/status/1645080122268205057
2023-04-08,"reciknows tweeted about KRE, RTY_F, DIA, XLF, SPY, IWM, SMALLCAPS, QQQ $IWM Daily. #IWM 167 pivot still holding so should head higher or at the very least re-test 180 pivot. MACD still holding above the signal line 

$RTY_F #RTY_F #smallcaps $SPY $QQQ $DIA $XLF $KRE",16,1,771,0.0,https://twitter.com/reciknows/status/1644845946730332160
2023-04-08,"reciknows 🔁 reciknows about BUYTHEDIP, KRE, SPX, XLF, XLK, SPY, IWM, ES=F, QQQ $SPY Daily. $SPY nearly printed a hammer candlestick, suggests #buythedip mode still on. If it holds > 405, can see a re-test of 412 and above. Failure to hold, would look for support ~400 / 397 

$SPX $ES_F #SPX #ES_F $XLK $IWM $QQQ $XLF $KRE",1,0,6503,-0.1531,https://twitter.com/reciknows/status/1644845733219274752
2023-04-08,"reciknows 🔁 reciknows about NQ=F, KRE, NASDAQ, XLF, XLK, AAPL, MSFT, AMZN, SPY, TLT, NDX, QQQ $QQQ Daily. #QQQ prior resistance potentially becoming support now 

$NDX $NQ_F $XLK #Nasdaq $AAPL $MSFT $AMZN $SPY $KRE $XLF $TLT",13,1,43,0.4019,https://twitter.com/reciknows/status/1644845719940112387
2023-04-07,"reciknows tweeted about KRE, RTY_F, DIA, XLF, SPY, IWM, SMALLCAPS, QQQ $IWM Daily. #IWM 167 pivot still holding so should head higher or at the very least re-test 180 pivot. MACD still holding above the signal line 

$RTY_F #RTY_F #smallcaps $SPY $QQQ $DIA $XLF $KRE",0,0,3770,0.0,https://twitter.com/reciknows/status/1644391718719209472
2023-04-07,"reciknows tweeted about NQ=F, KRE, NASDAQ, XLF, XLK, AAPL, MSFT, AMZN, SPY, TLT, NDX, QQQ $QQQ Daily. #QQQ prior resistance potentially becoming support now 

$NDX $NQ_F $XLK #Nasdaq $AAPL $MSFT $AMZN $SPY $KRE $XLF $TLT",3,0,19672,0.4019,https://twitter.com/reciknows/status/1644389389169221632
2023-04-07,"ATMSnipes 🔁 PikesPeakTrades about SPX Would you look at that. 

Wes is onboard with the 2010 fractal as well😎

 

> [@PikesPeakTrades](https://twitter.com/PikesPeakTrades):
> Confirmed weekly $SPX 13 over 34 EMA bull cross.
> Each instance since the '09 low marked in white.
> These were not times to be bearish the market.
> Only twice did price ever trade lower than the signal zone and never did it undercut the previous wave low.",5,0,1210,-0.0772,https://twitter.com/ATMSnipes/status/1644387690752638996
2023-04-07,"reciknows tweeted about NQ=F, KRE, NASDAQ, XLF, XLK, AAPL, MSFT, AMZN, SPY, TLT, NDX, QQQ $QQQ Daily. #QQQ prior resistance potentially becoming support now 

$NDX $NQ_F $XLK #Nasdaq $AAPL $MSFT $AMZN $SPY $KRE $XLF $TLT",1,0,0,0.4019,https://twitter.com/reciknows/status/1644370627116285952
2023-04-07,"reciknows tweeted about BUYTHEDIP, KRE, SPX, XLF, XLK, SPY, IWM, ES=F, QQQ $SPY Daily. $SPY nearly printed a hammer candlestick, suggests #buythedip mode still on. If it holds > 405, can see a re-test of 412 and above. Failure to hold, would look for support ~400 / 397 

$SPX $ES_F #SPX #ES_F $XLK $IWM $QQQ $XLF $KRE",0,0,45,-0.1531,https://twitter.com/reciknows/status/1644369427356614660
2023-04-07,"reciknows tweeted about KRE, RTY_F, DIA, XLF, SPY, IWM, SMALLCAPS, QQQ $IWM Daily. #IWM 167 pivot still holding so should head higher or at the very least re-test 180 pivot. MACD still holding above the signal line 

$RTY_F #RTY_F #smallcaps $SPY $QQQ $DIA $XLF $KRE",8,1,1345,0.0,https://twitter.com/reciknows/status/1644368171749748737
2023-04-07,"reciknows tweeted about GLD, STOCKMARKET, KRE, DXY, CS, XLF, DIA, VIX, NFP, SVIB, SPY, TLT, SBNY, IWM, QQQ $TLT Daily. Jobs report data #NFP not so good for treasury notes and bonds since Fed can continue raising rates. Should see a pullback in #TLT next week, likely re-tests 200sma ~ 106 

$SPY $QQQ $IWM $DIA $XLF $GLD $VIX $KRE $DXY $SVIB $SBNY $CS #StockMarket",0,0,647,-0.2417,https://twitter.com/reciknows/status/1644366295343984642
2023-04-07,"reciknows 🔁 rhemrajani9 about SPX, QQQ 🚨Jobs report and labor markets remain in line giving the Fed room to hike further if they would like in May. 

Odd of a .25BPS 📈 $SPX $QQQ",0,0,1179,0.3818,https://twitter.com/reciknows/status/1644354028950949888
2023-04-06,"reciknows tweeted about GLD, STOCKMARKET, KRE, DXY, CS, XLF, DIA, VIX, SVIB, SPY, TLT, SBNY, IWM, QQQ $TLT Daily. #TLT reclaimed 200sma, but still has work to do as it's still contained within this ascending triangle 

$SPY $QQQ $IWM $DIA $XLF $GLD $VIX $KRE $DXY $SVIB $SBNY $CS #StockMarket",0,0,1375,0.0,https://twitter.com/reciknows/status/1643820101953794048
2023-04-06,"reciknows tweeted about KRE, RTY_F, DIA, XLF, SPY, IWM, SMALLCAPS, QQQ $IWM Daily. #IWM as long as 167 pivot holds should head higher or at the very least re-test 180 pivot 

$RTY_F #RTY_F #smallcaps $SPY $QQQ $DIA $XLF $KRE",0,0,34,0.0,https://twitter.com/reciknows/status/1643819710868525056
2023-04-06,"reciknows tweeted about NQ=F, NASDAQ, CS, XLK, AAPL, SVIB, MSFT, AMZN, SPY, SBNY, NDX, QQQ $QQQ Daily. #QQQ will be interesting to see if prior resistance becomes support

$NDX $NQ_F $XLK #Nasdaq $AAPL $MSFT $AMZN $SPY $SVIB $SBNY $CS",0,0,0,0.6597,https://twitter.com/reciknows/status/1643818712854843393
2023-04-06,"reciknows tweeted about KRE, SPX, CS, XLF, XLK, SVIB, SPY, SBNY, IWM, ES=F, QQQ $SPY Daily. For now this pullback in $SPY is constructive for bulls since RSI needed to cool off on lower time frames. As long as it holds > 400, should head higher

$SPX $ES_F #SPX #ES_F $XLK $IWM $QQQ $SVIB $SBNY $CS $XLF $KRE",1,0,5,0.0258,https://twitter.com/reciknows/status/1643817836924788736
2023-04-05,"optionsprochick tweeted about BA, SPY, JNJ My trades today
$JNJ 165c +80%
$SPY 408c -37%
$BA open but red.

Red day for me! 
No point to try & dig a hole! 
Happens to all of us some days! 😀",3,0,28,0.3239,https://twitter.com/optionsprochick/status/1643673656021721106
2023-04-05,Nebraskangooner tweeted about SPY $SPY Bearish engulfing candle yesterday. Wouldn't be surprised to see this go back to $403-404 area from here just off the momentum of that.,3167,880,52,-0.1695,https://twitter.com/Nebraskangooner/status/1643642589566967808
2023-04-05,"Trader_XO tweeted about SPX, ES=F $SPX $ES_F

Talked about wanting to short the range highs on previous stream.

Currently shorted 1/2 size further asks above

VIX at or below 18 and Equities into HTF resistance has been a sell strategy for me throughout 2022/23",0,0,0,0.0,https://twitter.com/Trader_XO/status/1643639760408158209
2023-04-05,"HackermanAce 🔁 HackermanAce about SPY Peep the 15 min .

Puts in profit this morning.  It's a good morning 🤝

Now do the same thing with the 30 min. Set ur targets based off the 1 h. $spy 

> [@HackermanAce](https://twitter.com/HackermanAce):
> $spy looking for the 15 min trend to start getting faded.  
> 
> Cloud break result in a pull back, watch the kijun and PA.",8,0,2732,0.7003,https://twitter.com/HackermanAce/status/1643628874431954945
2023-04-05,"ATMSnipes 🔁 ATMSnipes about SPY $SPY - will we see $405?

I myself believe we do.. like many others.

The auction is rather inefficient up here from the lows of this rally.

I would like to see a bid at $401.69 - $404.15 as we retest Q1 VAH Before continuation.

If the sellers want to fuck around $396.75 - $398…",274,80,35,-0.0,https://twitter.com/ATMSnipes/status/1643628454536003593
2023-04-05,"reciknows 🔁 reciknows about KRE, SPX, CS, XLF, XLK, SVIB, SPY, SBNY, IWM, ES=F, QQQ $SPY Daily. #SPY pullback underway now and has since reclaimed 50/100/200sma's so for now this may very well just be a backtest before it pushes higher 

$SPX $ES_F #SPX #ES_F $XLK $IWM $QQQ $SVIB $SBNY $CS $XLF $KRE",9,1,61,0.3384,https://twitter.com/reciknows/status/1643625945234915329
2023-04-05,"reciknows 🔁 reciknows about NQ=F, NASDAQ, CS, XLK, AAPL, SVIB, MSFT, AMZN, SPY, SBNY, NDX, QQQ $QQQ Daily. #QQQ recently broke through prior resistance, 314 pivot may now become support. Sooner or later, will likely test Aug high ~330 

$NDX $NQ_F $XLK #Nasdaq $AAPL $MSFT $AMZN $SPY $SVIB $SBNY $CS",11,3,216,-0.0258,https://twitter.com/reciknows/status/1643625937018273792
2023-04-05,"reciknows 🔁 reciknows about KRE, RTY_F, DIA, XLF, SPY, IWM, SMALLCAPS, QQQ $IWM Daily. #IWM previous support now resistance, but as long as 167 pivot holds should head higher. MACD bullish crossover 

$RTY_F #RTY_F #smallcaps $SPY $QQQ $DIA $XLF $KRE",2,0,3,0.2144,https://twitter.com/reciknows/status/1643625924624019459
2023-04-05,"reciknows 🔁 reciknows about DOWJONES, DJIA, DIA, SDOW, UDOW, SVIB, SPY, SBNY, IWM, ES=F, QQQ $DIA Daily.. #DIA possible inverse h/s setup in the coming sessions

$DJIA $SPY $QQQ $IWM $ES_F $SDOW #DowJones $SVIB $SBNY $UDOW",2,0,5,0.0,https://twitter.com/reciknows/status/1643625915618828291
2023-04-05,"reciknows 🔁 reciknows about NQ=F, NASDAQ, CS, XLK, AAPL, SVIB, MSFT, AMZN, SPY, SBNY, NDX, QQQ $QQQ Daily. #QQQ recently broke through prior resistance, 314 pivot may now become support. Sooner or later, will likely test Aug high ~330 

$NDX $NQ_F $XLK #Nasdaq $AAPL $MSFT $AMZN $SPY $SVIB $SBNY $CS",20,3,62,-0.0258,https://twitter.com/reciknows/status/1643595283421605888
2023-04-05,"reciknows 🔁 reciknows about GLD, STOCKMARKET, CPI, DXY, CS, XLF, DIA, FOMC, VIX, SVIB, SPY, TLT, SBNY, IWM, QQQ $TLT Daily. #TLT ascending triangle still in play for 20+ treasury bonds, has now closed above 50/100/200sma 

$SPY $QQQ $IWM $DIA $XLF $GLD $VIX #CPI #FOMC $DXY $SVIB $SBNY $CS #StockMarket",277,46,7,0.4939,https://twitter.com/reciknows/status/1643595270171787265
2023-04-05,"reciknows 🔁 reciknows about KRE, SPX, CS, XLF, XLK, SVIB, SPY, SBNY, IWM, ES=F, QQQ $SPY Daily. #SPY pullback underway now and has since reclaimed 50/100/200sma's so for now this may very well just be a backtest before it pushes higher 

$SPX $ES_F #SPX #ES_F $XLK $IWM $QQQ $SVIB $SBNY $CS $XLF $KRE",3,0,5,0.3384,https://twitter.com/reciknows/status/1643595261997109248
