date,full_content,assigned_event,similarity
2023-03-15,"FirstSquawk 🔁 RedboxWire about NASDAQ UNOFFICIALLY CLOSES DOWN 12.36 POINTS, OR 0.11%, AT 11,415.79

S&P 500 UNOFFICIALLY CLOSES DOWN 31.45 POINTS, OR 0.80%, AT 3,887.84

DOW JONES UNOFFICIALLY CLOSES DOWN 318.40 POINTS, OR 0.99%, AT 31,837.00",1,0.8490239025734599
2023-03-15,"DeItaone tweeted about S&P 500 BANK INDEX CUTS DECLINE, LAST DOWN 3.4%; BLOOMBERG REPORTS SWISS GOVT HOLDS TALKS ON OPTIONS TO STABILIZE CREDIT SUISSE",1,0.9216003332177991
2023-03-15,"DeItaone tweeted about U.S. STOCKS EXTEND FALL, S&P 500 .SPX DOWN 2.00 PCT",0,0.7728322926236565
2023-03-15,DeItaone tweeted about S&P 500 BANKS INDEX DOWN 3.9%,1,0.7248598118071855
2023-03-15,"FirstSquawk tweeted about DOW JONES DOWN 460.74 POINTS, OR 1.43 PERCENT, AT 31,694.66 AFTER MARKET OPEN

S&P 500 DOWN 52.25 POINTS, OR 1.33 PERCENT, AT 3,867.04 AFTER MARKET OPEN

NASDAQ DOWN 125.39 POINTS, OR 1.10 PERCENT, AT 11,302.76 AFTER MARKET OPEN",1,0.9219657061965209
2023-03-15,"DeItaone tweeted about S&P 500 OPENS DOWN 1.4%, NASDAQ 100 FALLS 0.9%",0,0.5894549525371594
2023-03-15,"DeItaone tweeted about U.S. STOCK INDEX FUTURES EXTEND DECLINES, S&P 500 E-MINI FUTURES DOWN 1.9%",0,0.7381411277733911
2023-03-15,"DeItaone tweeted about S&P 500 INDEX FUTURES EXTEND LOSSES, DOWN 2%",1,0.762237938344798
2023-03-15,"DeItaone tweeted about U.S. S&P 500 E-MINI FUTURES DOWN 1.08%, NASDAQ FUTURES DOWN NEARLY 1%",0,0.7064572322163013
2023-03-15,"DeItaone tweeted about U.S. S&P 500 E-MINI FUTURES DOWN 0.6%, NASDAQ FUTURES DOWN 0.6%, DOW FUTURES DOWN 0.7%",0,0.7151162745636531
2023-03-14,"FirstSquawk 🔁 RedboxWire about NASDAQ UNOFFICIALLY CLOSES UP 234.63 POINTS, OR 2.10%, AT 11,423.47

S&P 500 UNOFFICIALLY CLOSES UP 65.99 POINTS, OR 1.71%, AT 3,921.75

DOW JONES UNOFFICIALLY CLOSES UP 325.82 POINTS, OR 1.02%, AT 32,144.96",1,0.8490239025734599
2023-03-14,"DeItaone tweeted about U.S. STOCKS EXTEND GAINS, S&P 500 .SPX UP 2.00 PCT",0,0.7728322926236565
2023-03-14,"FirstSquawk tweeted about DOW JONES UP 325.68 POINTS, OR 1.02 %, AT 32,144.82 AFTER MARKET OPEN

S&P 500 UP 52.14 POINTS, OR 1.35 PERCENT, AT 3,907.90 AFTER MARKET OPEN

NASDAQ UP 174.47 POINTS, OR 1.56 PERCENT, AT 11,363.32 AFTER MARKET OPEN",1,0.9219657061965209
2023-03-14,"DeItaone tweeted about U.S. STOCK INDEX FUTURES EXTEND GAINS, S&P 500 E-MINIS UP 1%",1,0.762237938344798
2023-03-14,"DeItaone tweeted about U.S. STOCK INDEX FUTURES EXTEND GAINS; S&P 500 E-MINI FUTURES UP 0.66%, NASDAQ FUTURES UP 0.60%, DOW UP 0.54%",0,0.7469757933661131
2023-03-14,"eWhispers tweeted about ASO, FDX, KLXE, SPY, SIG, SPX, VIPS Moves into Treasuries like last week were the norm before Greenspan, as were bank failures. If Powell wants to be like Volcker, he will stay on track regardless of SVB’s collapse. 

http://eps.sh/wrs

$FDX $ASO $SIG $VIPS $KLXE $SPY $SPX",0,0.7610940236416133
2023-03-13,"FirstSquawk tweeted about S&P 500 BANKING INDEX FALLS 7.0%, LARGEST ONE-DAY PERCENTAGE DROP SINCE JUNE 11,2020",1,0.8415699459399039
2023-03-13,"FirstSquawk tweeted about NASDAQ UNOFFICIALLY CLOSES UP 48.68 POINTS, OR 0.44%, AT 11,187.56

S&P 500 UNOFFICIALLY CLOSES DOWN 6.62 POINTS, OR 0.17%, AT 3,854.97

DOW JONES UNOFFICIALLY CLOSES DOWN 91.98 POINTS, OR 0.29%, AT 31,817.66",1,0.8490239025734599
2023-03-13,FirstSquawk tweeted about NASDAQ STOCK MARKET: TRADING WILL REMAIN HALTED UNTIL SIGNATURE BANK HAS FULLY SATISFIED NASDAQ'S REQUEST FOR ADDITIONAL INFORMATION,0,0.8273535690251881
2023-03-13,"DeItaone tweeted about NASDAQ HALTS SIGNATURE BANK

NASDAQ STOCK MARKET: TRADING WILL REMAIN HALTED UNTIL SIGNATURE BANK HAS FULLY SATISFIED NASDAQ'S REQUEST FOR ADDITIONAL INFORMATION",0,0.8251300871302583
2023-03-13,"FirstSquawk tweeted about U.S STOCK INDEXES PARE GAINS; DOW DOWN 0.1%, S&P 500 ABOUT FLAT",0,0.5777130326421667
2023-03-13,"DeItaone tweeted about U.S. STOCK INDEXES TURN HIGHER IN VOLATILE TRADING; NASDAQ UP 1.3%, S&P 500 CLIMBS 0.8%",0,0.7160183173621882
2023-03-13,"FirstSquawk tweeted about S&P 500 DOWN 39.70 POINTS, OR 1.03 %, AT 3,821.89 AFTER MARKET OPEN

NASDAQ DOWN 93.66 POINTS, OR 0.84 PERCENT, AT 11,045.23 AFTER MARKET OPEN

DOW JONES DOWN 248.26 POINTS, OR 0.78 PERCENT, AT 31,661.38 AFTER MARKET OPEN",1,0.9219657056634122
2023-03-13,"DeItaone tweeted about DOW FUTURES DOWN 0.9%, S&P 500 E-MINIS DOWN 0.8%, NASDAQ FUTURES DOWN 0.3%",0,0.7169088146644776
2023-03-13,"DeItaone tweeted about NASDAQ FUTURES UP 1%, S&P 500 E-MINI FUTURES UP 0.8%, DOW FUTURES UP 0.3%",0,0.7151162745636531
2023-03-13,"DeItaone tweeted about DOW FUTURES DOWN 0.5%, S&P 500 E-MINIS DOWN 0.1%, NASDAQ FUTURES UP 0.3%",0,0.7169088146644776
2023-03-13,"DeItaone tweeted about NASDAQ FUTURES UP 0.3%, S&P 500 E-MINIS FLAT",0,0.7021331719896234
2023-03-10,"DeItaone tweeted about WITH S&P 500 BANK INDEX DOWN MORE THAN 3%, FRIST REPUBLIC LEADS PCT DECLINES, SIGNATURE BANK DOWN ALMOST 22%, ZIONS BANCORP DOWN 13%",1,0.8536263390202975
2023-03-10,"FirstSquawk tweeted about DOW JONES DOWN 66.29 POINTS, OR 0.21 %, AT 32,188.57 AFTER MARKET OPEN

S&P 500 DOWN 8.21 POINTS, OR 0.21 PERCENT, AT 3,910.11 AFTER MARKET OPEN

NASDAQ DOWN 21.26 POINTS, OR 0.19 PERCENT, AT 11,317.10 AFTER MARKET OPEN",1,0.9219657061965209
2023-03-09,"FirstSquawk tweeted about S&P 500 FINANCIAL SECTOR INDEX DROPS 4.1%, DEEPEST ONE-DAY DECLINE SINCE JUNE 2020",1,0.7248598118071855
2023-03-09,"FirstSquawk tweeted about NASDAQ UNOFFICIALLY CLOSES DOWN 229.62 POINTS, OR 1.98%, AT 11,346.39

S&P 500 UNOFFICIALLY CLOSES DOWN 74.35 POINTS, OR 1.86%, AT 3,917.66

DOW JONES UNOFFICIALLY CLOSES DOWN 556.48 POINTS, OR 1.70%, AT 32,241.92",1,0.8490239025734599
2023-03-09,DeItaone tweeted about FED: STOCK MARKET VALUES UP BY $2.7 TRLN IN Q4,1,0.8849098210205173
2023-03-09,"FirstSquawk tweeted about DOW JONES UP 130.04 POINTS, OR 0.40 PERCENT, AT 32,928.44 AFTER MARKET OPEN

S&P 500 UP 6.23 POINTS, OR 0.16 PERCENT, AT 3,998.24 AFTER MARKET OPEN

NASDAQ UP 1.64 POINTS, OR 0.01 PERCENT, AT 11,577.65 AFTER MARKET OPEN",1,0.9219657061965209
2023-03-09,"eWhispers tweeted about SPY, SPX $SPX $SPY",0,0.5916285733016204
2023-03-08,"FirstSquawk tweeted about NASDAQ UNOFFICIALLY CLOSES UP 39.62 POINTS, OR 0.34%, AT 11,569.95

S&P 500 UNOFFICIALLY CLOSES UP 4.93 POINTS, OR 0.12%, AT 3,991.30

DOW JONES UNOFFICIALLY CLOSES DOWN 60.57 POINTS, OR 0.18%, AT 32,795.89",1,0.8490239025734599
2023-03-08,"FirstSquawk tweeted about DOW JONES UP 0.76 POINTS, OR 0.00 %, AT 32,857.22 AFTER MARKET OPEN

S&P 500 UP 3.09 POINTS, OR 0.08 PERCENT, AT 3,989.46 AFTER MARKET OPEN

NASDAQ  UP 25.14 POINTS, OR 0.22 PERCENT, AT 11,555.48 AFTER MARKET OPEN",1,0.9219657061965209
2023-03-17,"trader1sz 🔁 jimcramer about yo my friend @jimcramer, tweet something bearish on stock market. 

> [@jimcramer](https://twitter.com/jimcramer):
> going to liquidate @WifeyAlpha shortly",1,0.7534136105739754
2023-03-15,"trader1sz 🔁 WifeyAlpha about Equity Liquidity – Goldmans

Record volumes do not equal liquidity. S&P 500 futures liquidity is $2.0M. This is the lowest level since March 30th, 2020 (Covid times). At the start of March 2023, you could trade $17M on the screens, and today is $2M, a decline in 88%… https://twitter.com/i/web/status/1635871434378493954",0,0.7595402353657521
2023-03-15,"trader1sz 🔁 WifeyAlpha about “Index Gamma into $2.8 Trillion OPeX this friday - S&P 500 Index gamma is long +$1.8B. Dealers lost $2B worth of long gamma, and get shorter to the downside, this removes some of the market buffer, and will exacerbate downside moves. As a reminder, $2.8 Trillion worth of option… https://twitter.com/i/web/status/1635874424732753920",1,0.9304182233080559
2023-03-15,"Trader_XO 🔁 WifeyAlpha about Read this then read it again 

> [@WifeyAlpha](https://twitter.com/WifeyAlpha):
> Equity Liquidity – Goldmans
> 
> Record volumes do not equal liquidity. S&P 500 futures liquidity is $2.0M. This is the lowest level since March 30th, 2020 (Covid times). At the start of March 2023, you could trade $17M on the screens, and today is $2M, a decline in 88%… https://twitter.com/i/web/status/1635871434378493954",0,0.7595402353657521
2023-03-12,"CryptoNoan 🔁 CryptoNoan about If you apply this strategy you can easily achieve 100% failure. Every single trade will hit SL 

Most of them just copy & paste content from other resources for engagement, mostly used in stock market.

Stay tuned, let's discuss more in the upcoming days.

Happy weekend 👋",1,0.9390106049207942
2023-03-12,"CryptoGodJohn tweeted about We still have CPI Tuesday and a shitshow in the stock market with SVB opening tomorrow 

Going to be a big week",1,0.7915175774215453
2023-03-09,"Trader_XO 🔁 KobeissiLetter about Liquidity is disappearing all around the board:

1. S&P 500 lost $600 billion in 2 hours

2. Crypto markets down $40 billion today

3. Four biggest US banks down $50 billion today

4. Bond markets trading like meme stocks

All the buyers are gone as inflation is here to stay.",1,0.7785877475686025
2023-03-09,"Amdtrades 🔁 KobeissiLetter about Liquidity is disappearing all around the board:

1. S&P 500 lost $600 billion in 2 hours

2. Crypto markets down $40 billion today

3. Four biggest US banks down $50 billion today

4. Bond markets trading like meme stocks

All the buyers are gone as inflation is here to stay.",1,0.7785877475686025
2023-03-08,"IncomeSharks tweeted about STOCK The #stock market is volatile because there's a lot less liquidity. Advisors pushed everyone into 4/5% T bills, CDs and bonds. Now when the S&P returns more than that this year they'll want back in. Buy stocks when everyone is in bonds. Buy bonds when everyone is in stocks.",0,0.8332268763606265
2023-03-08,"IncomeSharks 🔁 Mr_Derivatives about The stock market crashes when ppl least expect it.

And right now the expectation of a crash is at an all time high.

I’m a net bear but even I gotta admit, too many crash callers.",1,0.8791010604330688
